user_id,screen_name,username,verified,description,location,geo_enabled,time_zone,following,followers,totaltweets,tweetcreatedts,tweet_url,tweet_id,text,retweetcount,retweet_status,favorite_count,hashtags,mentions,urls,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_str,in_reply_to_screen_name,listed_count,utc_offset,lang,contributers_enabled,is_translator,profile_bg_img_url,profile_bg_img_url_https,profile_img_url,profile_img_url_https,default_profile,default_profile_img
1278436243370631168,FedUppp @PROUD Trump Supporter MAGA,MyVoteTrump2020,False,"I will never click an ad again.
Not letting us DELETE our acct. won't fool advertisers or stock holders.",Twilight Zone,False,,1059,665,54169,2021-03-09 00:58:52,https://twitter.com/MyVoteTrump2020/status/1369090272886460416,1369090272886460416,"Over 100,000 died under #Biden in 1 month , Where the F is the plan he had to stop #ChinaVirus in its tracks ? #ChinaJoe must have forgotten it.He forgot his bribe of 2000.00 if you voted in Ga. He only remembers his owner #ChinaJoe .#chinaliedpeopledied #ChinaJoeNdaHo https://t.co/VkpH0d9WhG",0,False,0,"[{'text': 'Biden', 'indices': [24, 30]}, {'text': 'ChinaVirus', 'indices': [83, 94]}, {'text': 'ChinaJoe', 'indices': [111, 120]}, {'text': 'ChinaJoe', 'indices': [223, 232]}, {'text': 'chinaliedpeopledied', 'indices': [234, 254]}, {'text': 'ChinaJoeNdaHo', 'indices': [255, 269]}]",[],"[{'url': 'https://t.co/VkpH0d9WhG', 'expanded_url': 'https://twitter.com/PalmerReport/status/1369072810291830785', 'display_url': 'twitter.com/PalmerReport/s…', 'indices': [270, 293]}]",Twitter Web App,,,,,,0,,,False,False,,,http://pbs.twimg.com/profile_images/1279572051636912128/FlRpAYdv_normal.jpg,https://pbs.twimg.com/profile_images/1279572051636912128/FlRpAYdv_normal.jpg,True,False
1226585536166531074,izzy⁷,sunnihxpe,False,non-kokichis dni || she/her,sfgc,False,,2053,1952,39644,2021-03-09 00:32:22,https://twitter.com/sunnihxpe/status/1369083604417081349,1369083604417081349,it doesn’t matter if it’s a noun or verb or whatever it’s still a slur and don’t speak over nd ppl :) it’s like describing something as chinky like you’re still saying chink,0,False,1,[],[],[],Twitter Web App,,,,,,62,,,False,False,,,http://pbs.twimg.com/profile_images/1369689397315141634/zHf2b2j-_normal.jpg,https://pbs.twimg.com/profile_images/1369689397315141634/zHf2b2j-_normal.jpg,True,False
1198082785342304257,The Commentarist. The 19 year old boomer lol,The_One_Nobody,False,"Resilient/Opinionated.
I'm a right-leaning moderate with liberty-minded values. Also, I'm kind of a furry, also a bisexual dude. Am always open for discussion.",♂️🐾🏳️‍🌈 emojis because yes,False,,686,29,4628,2021-03-09 00:23:36,https://twitter.com/The_One_Nobody/status/1369081399429496832,1369081399429496832,"@haechieflower The ""chink"" one? Or some other one?
I've read a list of it on Wikipedia, but i don't remember it all.
Also, if i call someone/someone called me said slur (in this case, a Brazilian one) in a non-derogatory way, i would brush it off.
It's only offensive when you get offended by it",0,False,0,[],"[{'screen_name': 'haechieflower', 'name': 'B R E N D A / STREAM TOO GOOD BY CHENLE', 'id': 1308553426888880128, 'id_str': '1308553426888880128', 'indices': [0, 14]}]",[],Twitter for Android,1369079950691594240,1369079950691594240,1308553426888880128,1308553426888880128,haechieflower,0,,,False,False,,,http://pbs.twimg.com/profile_images/1330987751668387842/TWuTXM2J_normal.jpg,https://pbs.twimg.com/profile_images/1330987751668387842/TWuTXM2J_normal.jpg,True,False
1330392300598554624,poop_taker,PoopTaker,False,"homosex man (i hav put foto of negro man as myself due to afrocan amecicans having large penis, actualy i am pale skin and hav smal wiener, blease no offense)",unided state,False,,1,1,310,2021-03-08 23:54:59,https://twitter.com/PoopTaker/status/1369074198065287174,1369074198065287174,"@binboobz well..... considere for esample "" CHINK "" .... a worde which can mean a slur for the yelow folks (god bless, im not raciste )) ,, OR .... can mean a  smalle crack .,,, in the wal or some suche ..... so u see the worde has diferent meaning .... thank u",0,False,0,[],"[{'screen_name': 'binboobz', 'name': 'darlene', 'id': 1283841038071861258, 'id_str': '1283841038071861258', 'indices': [0, 9]}]",[],Twitter Web App,1369034480745340929,1369034480745340929,1283841038071861258,1283841038071861258,binboobz,0,,,False,False,,,http://pbs.twimg.com/profile_images/1332840811453530113/kdFOvUUQ_normal.jpg,https://pbs.twimg.com/profile_images/1332840811453530113/kdFOvUUQ_normal.jpg,True,False
4277607561,Katie Ann,KatieAnn417,False,,,True,,448,259,25217,2021-03-08 22:58:40,https://twitter.com/KatieAnn417/status/1369060024815935488,1369060024815935488,"Just was thinking, which gets me in trouble. If you don't want to see family or friends just say you didn't have the  Chinese virus shot. 

Easy peasy!",0,False,0,[],[],[],Twitter for Android,,,,,,0,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/669604393369530368/oQinHedx_normal.png,https://pbs.twimg.com/profile_images/669604393369530368/oQinHedx_normal.png,True,False
1034166140870828032,"Suzette Phillips, MA ⚖️😷",SuzetteVoteKIDS,False,"Former teacher. Engaged🇺🇸🌍citizen. Advocate of vulnerable #children, who belong at center of policymaking for a ⬆️equitable society. #ZeroToTwelve, not #K12.","Washington, DC",False,,975,260,1644,2021-03-08 22:46:13,https://twitter.com/SuzetteVoteKIDS/status/1369056891616301074,1369056891616301074,"#Trump dubbed it “Chinese virus,” “Wuhan virus,” “kung flu,” laying ""blame on a country, its people, &amp;, by extension, Chinese &amp; other Asian 🇺🇸s for whom nativity has always been in question, &amp; belonging, conditional."" #antiAsianracism👏@JLeeSoc @tiffjhuang https://t.co/1lboWvOMiM",0,False,0,"[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'antiAsianracism', 'indices': [230, 246]}]","[{'screen_name': 'JLeeSoc', 'name': 'Jennifer Lee 🦁', 'id': 2821330426, 'id_str': '2821330426', 'indices': [247, 255]}, {'screen_name': 'tiffjhuang', 'name': 'Tiffany J. Huang', 'id': 64902285, 'id_str': '64902285', 'indices': [256, 267]}]","[{'url': 'https://t.co/1lboWvOMiM', 'expanded_url': 'https://brook.gs/380foGt', 'display_url': 'brook.gs/380foGt', 'indices': [268, 291]}]",Twitter Web App,,,,,,1,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1272413148449030144/0AQ19VZD_normal.jpg,https://pbs.twimg.com/profile_images/1272413148449030144/0AQ19VZD_normal.jpg,False,False
708428117057077248,EX VETERAN,ForOurCountryUS,False,"Retired, ex USN, Married 60 years. Extremely patriotic, Christian virtues, Grandfather of 9, Plus 3 great-grans, Gun rights advocate, supporter of GOP",,False,,113,135,18526,2021-03-08 22:11:51,https://twitter.com/ForOurCountryUS/status/1369048243729006600,1369048243729006600,"CONGRESSIONAL DEMOCRATS: STOP THE FLOW OF IMMIGRATION OR YOU ALONE ARE RESPONSIBLE FOR THE NEXT WAVE OF CHINESE VIRUS.....AND BY GOLLY, WE ARE REFUSING TO STAY IN...PELOSI AND CUOMO HAVE KILLED ENOUGH OF US....REBEL AGAINST DEMOCRAT ORDERS!!!",0,False,0,[],[],[],Twitter Web App,,,,,,0,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1300147505880092672/1Y24R9kF_normal.jpg,https://pbs.twimg.com/profile_images/1300147505880092672/1Y24R9kF_normal.jpg,False,False
1173382489450209281,ً qing is semi ia📚,CHAERYHWA,False,— ☆★ she/her,"#도겸: I was living instantly but I met you, and I realized that everything has a reason",False,,1836,1862,19706,2021-03-08 21:35:24,https://twitter.com/CHAERYHWA/status/1369039069389479940,1369039069389479940,"ur all dumb as fuck chink is literally used as an opening or crack, yes this is also used as a slur but context is very important and in this context this is absolutely not used as a slur. stop acting like a fucking sheep just cause you see it on the tl ffs

/c https://t.co/pMtfs8837p",0,False,1,[],[],[],Twitter for iPhone,,,,,,18,,,False,False,,,http://pbs.twimg.com/profile_images/1361800662309306371/INR7U-KJ_normal.jpg,https://pbs.twimg.com/profile_images/1361800662309306371/INR7U-KJ_normal.jpg,True,False
2186375714,lia,younghoongay,False,#ERIC: SHINEE’S BACK,she/they | 18 | cbyf,False,,285,2247,99853,2021-03-08 21:28:54,https://twitter.com/younghoongay/status/1369037434500112394,1369037434500112394,@R3K1W00 how tho cuz my teachers dont use it to speak medically its not a medical word it means to delay or hold back and thats what they use it for ?? i just dont get it. i understand its also a slur but why cant we separate the connotations like we do with chink and other slurs ?,0,False,0,[],"[{'screen_name': 'R3K1W00', 'name': 'jAx !?', 'id': 1352538113747296258, 'id_str': '1352538113747296258', 'indices': [0, 8]}]",[],Twitter for iPhone,1369036655181529091,1369036655181529091,1352538113747296258,1352538113747296258,R3K1W00,89,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1369630748081336328/zfbsOl1m_normal.jpg,https://pbs.twimg.com/profile_images/1369630748081336328/zfbsOl1m_normal.jpg,True,False
1295783109506588672,kate,dreamcvt,False,She Her ...🐈, Huang Renjun (黄仁俊) is a Chinese singer. He is the main vocalist of South Korean boyband NCT Dream.,False,,775,1377,26831,2021-03-08 21:20:13,https://twitter.com/dreamcvt/status/1369035249313808388,1369035249313808388,and chink just means a narrow opening or crack!!! https://t.co/lqAUyrXMp5,0,False,6,[],[],"[{'url': 'https://t.co/lqAUyrXMp5', 'expanded_url': 'https://twitter.com/jeoniiess/status/1369026996550963206', 'display_url': 'twitter.com/jeoniiess/stat…', 'indices': [50, 73]}]",Twitter Web App,,,,,,46,,,False,False,,,http://pbs.twimg.com/profile_images/1367497856110714882/21aDYf1P_normal.jpg,https://pbs.twimg.com/profile_images/1367497856110714882/21aDYf1P_normal.jpg,True,False
311937221,Kiwi_Bill,kiwi_bill,False,Personal thoughts.,Auckland New Zealand,True,,286,130,8686,2021-03-08 21:12:31,https://twitter.com/kiwi_bill/status/1369033309418790914,1369033309418790914,@NewstalkZB 🤔 for all those interviews 3yrs x1 week is a LOT) you expertly interviewed her for you failed to discover this chink  before? Surely you’re better than that Mike? Or you’re just not very good after all?,0,False,5,[],"[{'screen_name': 'NewstalkZB', 'name': 'Newstalk ZB', 'id': 14589909, 'id_str': '14589909', 'indices': [0, 11]}]",[],Twitter for iPhone,1369028160096927744,1369028160096927744,14589909,14589909,NewstalkZB,7,,,False,False,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1286212902999867393/HrDGc52A_normal.jpg,https://pbs.twimg.com/profile_images/1286212902999867393/HrDGc52A_normal.jpg,False,False
1711055880,Abbie Michaels l Voice Actor 🌟,ohheyitsabbie_,False,Voice Actor. She/They. Degree in Communication. Writer. Content Creator.,"Valparaiso, IN",True,,795,688,1032,2021-03-08 21:10:55,https://twitter.com/ohheyitsabbie_/status/1369032908632121346,1369032908632121346,"@melissamedinavo From what I've read it comes from the Christian idea that women are more vulnerable to sin (Adam and Eve) and therefore even the slightest chink in their faith leaves them open to possession or worse  Similar thinking to the Salem Witch Trials, unfortunately.",0,False,2,[],"[{'screen_name': 'melissamedinavo', 'name': 'MELISSA MEDINA 🔜 #IWOCon', 'id': 902742782158057473, 'id_str': '902742782158057473', 'indices': [0, 16]}]",[],Twitter for Android,1368604176998166530,1368604176998166530,902742782158057473,902742782158057473,melissamedinavo,6,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1298825474236461056/JVSI_zwH_normal.jpg,https://pbs.twimg.com/profile_images/1298825474236461056/JVSI_zwH_normal.jpg,True,False
2732371556,Ralph Stieben,RStieben,False,"#MAGA! #❤️45 #Ret.SFPD💙 #USAF LE Vet💙 #Pro Life #NRA\2A, #HD #Chevys #NASCAR! #Bride #3 Girls #3 Sons In Law #12 Grands #Yorkie #OUR AMERICA!🇺🇸 #❤️45 MAGA!",SDak,True,,3310,2502,4373,2021-03-08 20:34:05,https://twitter.com/RStieben/status/1369023637278318594,1369023637278318594,"@14Badseed When he did, you Democrats screamed, Yelled and called Trump all sorts of things. China Joe in an interview said he would do the same, that was ok.
Blamed the people who turned the China Virus loose on the world.. China!
Joe turned the Chinese Virus loose at our border.
🎚🇺🇸💙🦅",0,False,0,[],"[{'screen_name': '14Badseed', 'name': 'Badseed#14', 'id': 1101603918830809088, 'id_str': '1101603918830809088', 'indices': [0, 10]}]",[],Twitter for iPhone,1369020193205186562,1369020193205186562,1101603918830809088,1101603918830809088,14Badseed,1,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1335713353239506949/ESAlEF7V_normal.jpg,https://pbs.twimg.com/profile_images/1335713353239506949/ESAlEF7V_normal.jpg,True,False
946698502171750401,Tibetans,TibetPeople,False,"Ex @Tibetans supports Tibetan National Resistance against China’s Military Occupation. When Dalai Lama escaped into Exile, CCP’s dictator Mao said:WE LOST TIBET",,False,,8809,13893,93858,2021-03-08 20:16:12,https://twitter.com/TibetPeople/status/1369019140686704647,1369019140686704647,"@WIONews @palkisu Where is #Tibet in your Map? Peddling #China isn't helping #India's agenda.

#FreeTibet #FreeHK #CCP #XiJinping #ChineseVirus #HoldChinaAccountable #BoycottSinovac #BoycottSinopharm #Covaxin #Covishield #ChinaLiedPeopleDied #AUS #EU #US #UN #UNHRC #VaccineMaitri #VaccineDiplomacy https://t.co/iIVrxA5hF0",12,False,16,"[{'text': 'Tibet', 'indices': [27, 33]}, {'text': 'China', 'indices': [56, 62]}, {'text': 'India', 'indices': [77, 83]}, {'text': 'FreeTibet', 'indices': [95, 105]}, {'text': 'FreeHK', 'indices': [106, 113]}, {'text': 'CCP', 'indices': [114, 118]}, {'text': 'XiJinping', 'indices': [119, 129]}, {'text': 'ChineseVirus', 'indices': [130, 143]}, {'text': 'HoldChinaAccountable', 'indices': [144, 165]}, {'text': 'BoycottSinovac', 'indices': [166, 181]}, {'text': 'BoycottSinopharm', 'indices': [182, 199]}, {'text': 'Covaxin', 'indices': [200, 208]}, {'text': 'Covishield', 'indices': [209, 220]}, {'text': 'ChinaLiedPeopleDied', 'indices': [221, 241]}, {'text': 'AUS', 'indices': [242, 246]}, {'text': 'EU', 'indices': [247, 250]}, {'text': 'US', 'indices': [251, 254]}, {'text': 'UN', 'indices': [255, 258]}, {'text': 'UNHRC', 'indices': [259, 265]}, {'text': 'VaccineMaitri', 'indices': [266, 280]}, {'text': 'VaccineDiplomacy', 'indices': [281, 298]}]","[{'screen_name': 'WIONews', 'name': 'WION', 'id': 711760467383877632, 'id_str': '711760467383877632', 'indices': [0, 8]}, {'screen_name': 'palkisu', 'name': 'Palki Sharma', 'id': 49923337, 'id_str': '49923337', 'indices': [9, 17]}]",[],Twitter Web App,1368991918001037312,1368991918001037312,711760467383877632,711760467383877632,WIONews,58,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/974726895098056704/tDJNv3uQ_normal.jpg,https://pbs.twimg.com/profile_images/974726895098056704/tDJNv3uQ_normal.jpg,False,False
161278025,Shingz,chingz93,False,The best of me is yet to come,Kenya,False,,75,56,2724,2021-03-08 20:10:13,https://twitter.com/chingz93/status/1369017633971056648,1369017633971056648,"@Ramrod91552582 @Ogey_boomer @PrisonPlanet Back to my example. Would you use ""Chink"" to describe an Asian baby? Does it matter what shape of the eyes, or colour of the skin the baby will have. Isn't the baby part of the family? If Archie was a brown baby, would that change the fact that, he is a Royal baby?",0,False,0,[],"[{'screen_name': 'Ramrod91552582', 'name': 'caveman', 'id': 1273004162847068160, 'id_str': '1273004162847068160', 'indices': [0, 15]}, {'screen_name': 'Ogey_boomer', 'name': 'Eriri_Spencer_Sawamura', 'id': 1044944790440144901, 'id_str': '1044944790440144901', 'indices': [16, 28]}, {'screen_name': 'PrisonPlanet', 'name': 'Paul Joseph Watson', 'id': 18643437, 'id_str': '18643437', 'indices': [29, 42]}]",[],Twitter for Android,1369013933617651714,1369013933617651714,1273004162847068160,1273004162847068160,Ramrod91552582,0,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1342982310782791690/CxPCq5J6_normal.jpg,https://pbs.twimg.com/profile_images/1342982310782791690/CxPCq5J6_normal.jpg,True,False
946698502171750401,Tibetans,TibetPeople,False,"Ex @Tibetans supports Tibetan National Resistance against China’s Military Occupation. When Dalai Lama escaped into Exile, CCP’s dictator Mao said:WE LOST TIBET",,False,,8809,13893,93858,2021-03-08 19:55:50,https://twitter.com/TibetPeople/status/1369014012239872003,1369014012239872003,"@benjaminhector7 Check this tweet, before promoting Red Chinese Propaganda https://t.co/W2iahteRj2 #FreeTibet #FreeHK #China #CCP #XiJinping #ChineseVirus #HoldChinaAccountable #BoycottSinovac #BoycottSinopharm #ChinaLiedPeopleDied #Spain #AUS #EU #US #UN #UNHRC #VaccineMaitri #VaccineDiplomacy",0,False,0,"[{'text': 'FreeTibet', 'indices': [99, 109]}, {'text': 'FreeHK', 'indices': [110, 117]}, {'text': 'China', 'indices': [118, 124]}, {'text': 'CCP', 'indices': [125, 129]}, {'text': 'XiJinping', 'indices': [130, 140]}, {'text': 'ChineseVirus', 'indices': [141, 154]}, {'text': 'HoldChinaAccountable', 'indices': [155, 176]}, {'text': 'BoycottSinovac', 'indices': [177, 192]}, {'text': 'BoycottSinopharm', 'indices': [193, 210]}, {'text': 'ChinaLiedPeopleDied', 'indices': [211, 231]}, {'text': 'Spain', 'indices': [232, 238]}, {'text': 'AUS', 'indices': [239, 243]}, {'text': 'EU', 'indices': [244, 247]}, {'text': 'US', 'indices': [248, 251]}, {'text': 'UN', 'indices': [252, 255]}, {'text': 'UNHRC', 'indices': [256, 262]}, {'text': 'VaccineMaitri', 'indices': [263, 277]}, {'text': 'VaccineDiplomacy', 'indices': [278, 295]}]","[{'screen_name': 'benjaminhector7', 'name': 'benjamin hector', 'id': 705085046697365505, 'id_str': '705085046697365505', 'indices': [0, 16]}]","[{'url': 'https://t.co/W2iahteRj2', 'expanded_url': 'https://twitter.com/TibetPeople/status/1368913134208098319?s=20', 'display_url': 'twitter.com/TibetPeople/st…', 'indices': [75, 98]}]",Twitter Web App,1368978982130057222,1368978982130057222,705085046697365505,705085046697365505,benjaminhector7,58,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/974726895098056704/tDJNv3uQ_normal.jpg,https://pbs.twimg.com/profile_images/974726895098056704/tDJNv3uQ_normal.jpg,False,False
242185818,Xan24,xandercroes,False,,"Orlando, FL",False,,273,49,138,2021-03-08 19:19:14,https://twitter.com/xandercroes/status/1369004803733528578,1369004803733528578,"@mike_mobs @AtemAknamkanon @IndySpanglish a slave noo, but a sheep of media Hell yes. Its funny how most of the people getting it are the ones who wear mask all day, socially distance and all that. While the ones who literally don't care about the chinavirus or for sure they dont watch MSM, guess what? perfectly healthy.",0,False,0,[],"[{'screen_name': 'mike_mobs', 'name': 'mikemobs', 'id': 746042582895996928, 'id_str': '746042582895996928', 'indices': [0, 10]}, {'screen_name': 'AtemAknamkanon', 'name': 'Tenshi Yuki', 'id': 341546940, 'id_str': '341546940', 'indices': [11, 26]}, {'screen_name': 'IndySpanglish', 'name': 'IndySpanglish', 'id': 2284064586, 'id_str': '2284064586', 'indices': [27, 41]}]",[],Twitter Web App,1368961426413424648,1368961426413424648,746042582895996928,746042582895996928,mike_mobs,0,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1310934619/IMG-20110326-00112_normal.jpg,https://pbs.twimg.com/profile_images/1310934619/IMG-20110326-00112_normal.jpg,True,False
27463754,⟼ شريف علي ⟻,NXNW_Chink,False,#𝙼𝚞𝚜𝚕𝚒𝚖 | #𝙿𝚑𝚒𝚕𝚊𝚍𝚎𝚕𝚙𝚑𝚒𝚊 | #𝙻𝚘𝚜𝙰𝚗𝚐𝚎𝚕𝚎𝚜 | #𝙻𝚘𝚗𝚐𝙻𝚒𝚟𝚎𝙽𝚒𝚙𝚜𝚎𝚢𝙷𝚞𝚜𝚜𝚕𝚎 🕊 | #𝚃𝙼𝙲 🏁,"Los Angeles, CA",True,,757,1447,189774,2021-03-08 18:56:46,https://twitter.com/NXNW_Chink/status/1368999150675632130,1368999150675632130,"Nobody can upset you the way your parents, the one you date, or your child(ren) can…

They hit a whole different nerve of anger.",0,False,0,[],[],[],Twitter for iPhone,,,,,,0,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1360073628100927499/7ciu0mzC_normal.jpg,https://pbs.twimg.com/profile_images/1360073628100927499/7ciu0mzC_normal.jpg,False,False
57732747,Massoud Kamrooz,MK2050,False,"Real Estate Broker, Loss Mitigation, Modification, Short sale, Management, Training, Credit Risk, Compliance, QC, Managed Warehouse line","Roswell, GA",True,,81,14,356,2021-03-08 18:55:27,https://twitter.com/MK2050/status/1368998818243616777,1368998818243616777,"@SenTedCruz @AnnCoulter President Biden you are our president not president of Guatamala, El Salvador, .... why are you letting them to bring back the Chinese virus and telling me to luck down for another year or more? Sir, we the “people” are your citizens not the ILLEGAL IMMIGRANTS.",0,False,0,[],"[{'screen_name': 'SenTedCruz', 'name': 'Senator Ted Cruz', 'id': 1074480192, 'id_str': '1074480192', 'indices': [0, 11]}, {'screen_name': 'AnnCoulter', 'name': 'Ann Coulter', 'id': 196168350, 'id_str': '196168350', 'indices': [12, 23]}]",[],Twitter for iPhone,1368381092395356161,1368381092395356161,1074480192,1074480192,SenTedCruz,1,,,False,False,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,http://pbs.twimg.com/profile_images/979398968571346944/74jgLhut_normal.jpg,https://pbs.twimg.com/profile_images/979398968571346944/74jgLhut_normal.jpg,False,False
3042177804,Patty's Digest 🇺🇲🗺️ Rev. 5:5 👑🌿🕊️,pattys0033,False,"No FAKES, No porn, No drama. Music, Animals, Nature 🐘

Everyday News-📰
#Truthmatters 
#AMERICAFIRST  #JusticeForAll⚖️",The World - Be Real 💙,False,,1195,653,29836,2021-03-08 18:21:24,https://twitter.com/pattys0033/status/1368990247644590081,1368990247644590081,"The #Chinesevirus it doesn't discriminate 🦇🦇🦇 
#Syria #chinaliedpeopledied #CoronaVirusUpdates https://t.co/akNdT3ZCeQ",0,False,0,"[{'text': 'Chinesevirus', 'indices': [4, 17]}, {'text': 'Syria', 'indices': [47, 53]}, {'text': 'chinaliedpeopledied', 'indices': [54, 74]}, {'text': 'CoronaVirusUpdates', 'indices': [75, 94]}]",[],"[{'url': 'https://t.co/akNdT3ZCeQ', 'expanded_url': 'https://twitter.com/MiddleEastMnt/status/1368981732238761985', 'display_url': 'twitter.com/MiddleEastMnt/…', 'indices': [95, 118]}]",Twitter Web App,,,,,,0,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1320604325014458368/BaqhHfxb_normal.jpg,https://pbs.twimg.com/profile_images/1320604325014458368/BaqhHfxb_normal.jpg,False,False
136291749,Cozy Bryant,TheLordByron_,False,Recommended by 4 out of 5 people that recommend things.,,False,,349,502,41820,2021-03-08 18:16:59,https://twitter.com/TheLordByron_/status/1368989138385518605,1368989138385518605,"They says it’s the Chinese Virus to mock but overall I notice Asians are taking covid more seriously than others. Especially oversees, probably why ground zero of covid has been 100% safely back open w/o the need for masks or social distancing.",2,False,3,[],[],[],Twitter for iPhone,,,,,,14,,,False,False,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1253912762851434496/psqUphHV_normal.jpg,https://pbs.twimg.com/profile_images/1253912762851434496/psqUphHV_normal.jpg,False,False
1311916030109786113,Plastic Cowboy,Arizona_Larry,False,"Common sense = conservatism. *MAGA* Traveling photographer - comfortably numb. 1st runner-up in the better half contest. 
Gab = @Arizona_Larry",,False,,2116,1952,8879,2021-03-08 17:51:55,https://twitter.com/Arizona_Larry/status/1368982827916611588,1368982827916611588,@Wednesd45974183 @FlowersEnglish @RupertaMargate @Kplisa64Lisa @NHS Sounds like he has more important issues than either his foot or the Chinavirus. Next stop - therapy!,0,False,0,[],"[{'screen_name': 'Wednesd45974183', 'name': 'Wednesday Addams', 'id': 1058733528442171392, 'id_str': '1058733528442171392', 'indices': [0, 16]}, {'screen_name': 'FlowersEnglish', 'name': 'English Flowers', 'id': 1305909315493130242, 'id_str': '1305909315493130242', 'indices': [17, 32]}, {'screen_name': 'RupertaMargate', 'name': 'ruperta margate', 'id': 341031031, 'id_str': '341031031', 'indices': [33, 48]}, {'screen_name': 'Kplisa64Lisa', 'name': 'Lisa parker', 'id': 861523477, 'id_str': '861523477', 'indices': [49, 62]}, {'screen_name': 'NHS', 'name': '@NHS', 'id': 753261781137719300, 'id_str': '753261781137719300', 'indices': [63, 67]}]",[],Twitter Web App,1368978047282655239,1368978047282655239,1058733528442171392,1058733528442171392,Wednesd45974183,0,,,False,False,,,http://pbs.twimg.com/profile_images/1315329619034218496/Y_wYF_v3_normal.jpg,https://pbs.twimg.com/profile_images/1315329619034218496/Y_wYF_v3_normal.jpg,True,False
27463754,⟼ شريف علي ⟻,NXNW_Chink,False,#𝙼𝚞𝚜𝚕𝚒𝚖 | #𝙿𝚑𝚒𝚕𝚊𝚍𝚎𝚕𝚙𝚑𝚒𝚊 | #𝙻𝚘𝚜𝙰𝚗𝚐𝚎𝚕𝚎𝚜 | #𝙻𝚘𝚗𝚐𝙻𝚒𝚟𝚎𝙽𝚒𝚙𝚜𝚎𝚢𝙷𝚞𝚜𝚜𝚕𝚎 🕊 | #𝚃𝙼𝙲 🏁,"Los Angeles, CA",True,,757,1447,189774,2021-03-08 17:48:58,https://twitter.com/NXNW_Chink/status/1368982086619590659,1368982086619590659,"Take it, or leave it.",0,False,0,[],[],[],Twitter for iPhone,1368982085768155138,1368982085768155138,27463754,27463754,NXNW_Chink,0,,,False,False,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1360073628100927499/7ciu0mzC_normal.jpg,https://pbs.twimg.com/profile_images/1360073628100927499/7ciu0mzC_normal.jpg,False,False
